band_name,study_city_label,affiliation_type,entity_id,entity_name,source
Conan,Liverpool,member,mb:05664f2a-5c15-40ad-8a7e-9f3f0fc01b32,Chris Fielding,MusicBrainz member relationship
Conan,Liverpool,member,mb:557cef52-9508-479c-971e-12a86768d1d2,Johnny King,MusicBrainz member relationship
Conan,Liverpool,member,mb:4239d6b5-ae8f-4070-bd21-64f03f98736e,David Ryley,MusicBrainz member relationship
Conan,Liverpool,member,mb:ad972a59-b9f1-41d2-87b1-615c43e18646,Paul O’Neill,MusicBrainz member relationship
Conan,Liverpool,member,mb:344a978d-5a79-4252-a46f-55922d9a72ce,Jon Davis,MusicBrainz member relationship
Cook da Books,Liverpool,member,mb:3e093495-504d-4c8f-8fc1-ee2b205caaf5,Peter Deary,MusicBrainz member relationship
Cornershop,Leicester,member,mb:1a94e1b7-2916-4eee-92b6-c9dd0669e857,David Chambers,MusicBrainz member relationship
Cornershop,Leicester,member,mb:57805a61-f2ef-409b-8a54-64375c8126de,Avtar Singh,MusicBrainz member relationship
Cornershop,Leicester,member,mb:5822f388-d1ee-45ff-bf94-955c5162d207,Ben Ayres,MusicBrainz member relationship
Cornershop,Leicester,member,mb:41297457-8d52-4d83-8640-480ca1d56c57,Tjinder Singh,MusicBrainz member relationship
Cornershop,Leicester,member,mb:ed517ff3-2c9b-43bb-9d0a-a0559d7488a6,Wallis Healey,MusicBrainz member relationship
Cornershop,Leicester,member,mb:02be7c2e-dbdb-4e66-a4c9-c2c5fe23ca31,Anthony Saffery,MusicBrainz member relationship
Cornershop,Leicester,member,mb:46a332ae-7317-410c-afa5-06bf17105ec4,Pete Hall,MusicBrainz member relationship
Cornershop,Leicester,member,mb:e62dc168-08cf-4373-b539-dbe2bad40e9b,Peter Bengry,MusicBrainz member relationship
Cornershop,Leicester,member,mb:960f5e89-1f94-49b4-90b3-453635affcaa,Nick Simms,MusicBrainz member relationship
Cornershop,Leicester,member,mb:e0a12f6d-1c89-467c-856a-e0d547c6c46f,Paul McGuigan,MusicBrainz member relationship
Courteeners,Manchester,member,mb:6b5d375d-3433-4541-9f35-aee7dfa5aaf1,Daniel Moores,MusicBrainz member relationship
Courteeners,Manchester,member,mb:8e7e1cfc-c1ed-4246-b392-88a2222b2aff,Joe Cross,MusicBrainz member relationship
Courteeners,Manchester,member,mb:20bbbfa5-b0e2-42cb-a728-9c1f7207f2ba,Elina Lin,MusicBrainz member relationship
Courteeners,Manchester,member,mb:534bc3d3-9869-4716-baa9-c5373a0c56ab,Mark Cuppello,MusicBrainz member relationship
Courteeners,Manchester,member,mb:9cc5f4a2-fa6e-4d20-8bb7-7fc8a31ccd95,Michael Campbell,MusicBrainz member relationship
Courteeners,Manchester,member,mb:925e77ea-2384-46bc-a9fa-79c707ecde18,Liam Fray,MusicBrainz member relationship
Cream,London,member,mb:e01d1aff-9cc2-4606-83d7-56445515c6e6,Ginger Baker,MusicBrainz member relationship
Cream,London,member,mb:94a24504-3548-4bde-a89b-273d277d194e,Jack Bruce,MusicBrainz member relationship
Cream,London,member,mb:618b6900-0618-4f1e-b835-bccb17f84294,Eric Clapton,MusicBrainz member relationship
Creeper,Southampton,member,mb:47515fc1-8a38-401f-9a50-16b86bee3bc5,Ian Miles,MusicBrainz member relationship
Creeper,Southampton,member,mb:5085901f-0d74-438d-a81e-6d9a6758ef5e,Hannah Hermione Greenwood,MusicBrainz member relationship
Crystal Fighters,London,member,mb:055d1c58-17aa-4ff3-af5e-56ddac359641,Andrea Marongiu,MusicBrainz member relationship
Crystal Fighters,London,member,mb:410a99da-d89a-4879-8e49-c05fc3e04145,Graham Dickson,MusicBrainz member relationship
Crystal Fighters,London,member,mb:584b5932-8ac9-462a-90b1-0682dbb706d3,Sebastian Pringle,MusicBrainz member relationship
Crystal Fighters,London,member,mb:682cead6-f56f-4424-8a0e-9df3c5d14fd6,Gilbert Vierich,MusicBrainz member relationship
Crystal Fighters,London,member,mb:5a40c7f5-d32a-472a-b28e-ca1143176fbc,Dr. Witchdoctor,MusicBrainz member relationship
Culture Club,London,member,mb:a9dd53bd-bdfb-4941-a527-d98f699378c1,John Suede,MusicBrainz member relationship
Culture Club,London,member,mb:2787bddf-6439-4c73-8162-5f4a1e5fa030,Boy George,MusicBrainz member relationship
Culture Club,London,member,mb:cf3d597b-5232-427b-bf4d-f385517ad8b5,Mikey Craig,MusicBrainz member relationship
Culture Club,London,member,mb:eb6b6cd2-ca1b-43c0-88e8-d7f675c1db20,Roy Hay,MusicBrainz member relationship
Culture Club,London,member,mb:575fb159-f2b1-41d8-983b-c7e85fe917fd,Jon Moss,MusicBrainz member relationship
Current 93,London,member,mb:d3bcf54e-56f3-497e-b3ac-6f89ae1e7201,John Balance,MusicBrainz member relationship
Current 93,London,member,mb:ab68c388-23f0-43fd-bc3e-4c17516051d6,David Tibet,MusicBrainz member relationship
Current 93,London,member,mb:1ad39ddd-b4fd-49b7-8137-d5569c0eb2e5,John Murphy,MusicBrainz member relationship
Current 93,London,member,mb:3fcd4cc6-1de4-49d6-88e3-2b15421a35d0,Steven Stapleton,MusicBrainz member relationship
Current 93,London,member,mb:2356514d-4c75-4bfc-b90f-be51a419d805,Steve Ignorant,MusicBrainz member relationship
Current 93,London,member,mb:55d2019c-bd28-4408-9397-aa09343de247,Douglas P,MusicBrainz member relationship
Current 93,London,member,mb:2228ff44-0804-4c53-b66c-f1f4c4a7490a,Michael Cashmore,MusicBrainz member relationship
Current 93,London,member,mb:ef2d4a1c-195e-41f4-839e-bdfd3f85adc3,Andrew W.K.,MusicBrainz member relationship
Current 93,London,member,mb:a7f9eb1c-2d42-49c5-a998-822804a99839,Freya Aswynn,MusicBrainz member relationship
Current 93,London,member,mb:bff75706-d1c4-4615-8595-8e22a61c9b2c,James Blackshaw,MusicBrainz member relationship
Current 93,London,member,mb:c94c73d6-a672-4610-9ec2-a97b23a865df,Ben Chasny,MusicBrainz member relationship
Current 93,London,member,mb:36615bf2-052f-4958-9140-c90f57350bc4,Maja Elliott,MusicBrainz member relationship
Current 93,London,member,mb:bb067ece-fb48-4b53-ab43-cccac92ab08c,David Kenny,MusicBrainz member relationship
Current 93,London,member,mb:d8fd59ec-bd64-4eb4-acaf-f3b18a55618f,James Malindaine-Lafayette,MusicBrainz member relationship
Current 93,London,member,mb:aad85c3e-48d8-43e9-876e-49bafba607b2,Rose McDowall,MusicBrainz member relationship
Current 93,London,member,mb:bfd95b65-f6e1-4394-867a-9558fdb4fdbb,Boyd Rice,MusicBrainz member relationship
Current 93,London,member,mb:154769a8-fcfa-46f4-8ad9-85712e469c81,Nick Saloman,MusicBrainz member relationship
Current 93,London,member,mb:c4da23b3-25ca-49d1-95fb-ecd76760f99f,Jon Seagroatt,MusicBrainz member relationship
Current 93,London,member,mb:8e02dc92-a1df-4baa-8cee-d8c8d844a7ad,Tony Wakeford,MusicBrainz member relationship
Current 93,London,member,mb:715afc35-803f-4bae-ae0c-4bed82eaeaa9,Joolie Wood,MusicBrainz member relationship
Cutting Crew,London,member,mb:2fb52a22-146a-43bc-97f9-56f1e1134d5f,Nick Van Eede,MusicBrainz member relationship
Cutting Crew,London,member,mb:67c16a77-8209-44bb-bd70-0cf6737a23c8,Kevin MacMichael,MusicBrainz member relationship
Cutting Crew,London,member,mb:d6c7c134-7d63-469d-a787-cbcce7b90f87,Tony Moore,MusicBrainz member relationship
Cutting Crew,London,member,mb:7d9763f8-b8f8-40a7-b599-a167f91d18d5,Martin Beedle,MusicBrainz member relationship
Cutting Crew,London,member,mb:6710d875-81ef-4866-9dd7-e1a5048fada8,Colin Farley,MusicBrainz member relationship
Cutting Crew,London,member,mb:f9390653-33d6-43cc-9d0c-db1302802c7c,Tom Arnold,MusicBrainz member relationship
Cutting Crew,London,member,mb:04113a2f-00d0-4063-9818-187b4052def6,Dominic Finley,MusicBrainz member relationship
Cutting Crew,London,member,mb:cef000c3-9b4b-464f-8bd2-1cb3dac6640a,Sam Flynn,MusicBrainz member relationship
Cutting Crew,London,member,mb:f6476966-7bc2-45d5-972f-7923df8ddd81,Gareth Moulton,MusicBrainz member relationship
D-Block Europe,London,member,mb:a4afd2fa-9891-4983-b6bd-0aa40ad17c6f,Young Adz,MusicBrainz member relationship
D-Block Europe,London,member,mb:43df2418-ea1d-4f1c-ab3a-c8105432adf8,Dirtbike LB,MusicBrainz member relationship
DJ Food,London,member,mb:a2ee3fa9-b22d-4303-b49c-bc8b14c420ae,Strictly Kev,MusicBrainz member relationship
DJ Food,London,member,mb:067cadf8-5207-471f-b50d-709528be0c23,Matt Black,MusicBrainz member relationship
DJ Food,London,member,mb:3a8328a3-8db8-4a70-8e09-5ed4f02e715a,Jonathan More,MusicBrainz member relationship
DJ Food,London,member,mb:1eaa27b3-90b0-4de9-8c55-0034c9fe6fbc,PC,MusicBrainz member relationship
DNA,Bath and North East Somerset,member,mb:afed1bfc-c992-4442-ae75-282f2920dad0,Nick Batt,MusicBrainz member relationship
DNA,Bath and North East Somerset,member,mb:c2479200-5547-49c5-a0da-e06870340676,Neal Slateford,MusicBrainz member relationship
DON BROCO,Bedford,member,mb:5aac648e-64df-49e1-beda-43c723373180,Luke Rayner,MusicBrainz member relationship
DON BROCO,Bedford,member,mb:13b39b3a-94f7-4676-9d11-f47fc640e17d,Matthew Donnelly,MusicBrainz member relationship
DON BROCO,Bedford,member,mb:088f5f08-45f6-45d1-9560-6d9aa0965ebd,Robert Damiani,MusicBrainz member relationship
DON BROCO,Bedford,member,mb:00a1ef75-9b4e-4123-8fff-d24022f906e0,Simon Delaney,MusicBrainz member relationship
DON BROCO,Bedford,member,mb:b21dc838-8ccf-47b8-b777-b4e84c9316ad,Tom Doyle,MusicBrainz member relationship
Daughter,London,member,mb:aadd87cc-6a58-4724-b1e3-d164fa330346,Remi Aguilella,MusicBrainz member relationship
Daughter,London,member,mb:3048fc78-9387-4d1b-b51a-0031f72b0734,Igor Haefeli,MusicBrainz member relationship
Daughter,London,member,mb:09363c26-fb6b-43c5-b277-627eb531aa07,Elena Tonra,MusicBrainz member relationship
Deacon Blue,Glasgow,member,mb:62404151-5cba-4656-8d5f-881894bf8f82,James Prime,MusicBrainz member relationship
Deacon Blue,Glasgow,member,mb:bc78c6f4-206a-4528-a84d-a8fbf5d84b8b,Ricky Ross,MusicBrainz member relationship
Deacon Blue,Glasgow,member,mb:450313cf-e016-4513-b20f-169a6266fd9b,Graeme Kelling,MusicBrainz member relationship
Deacon Blue,Glasgow,member,mb:081c9ed5-9273-4f47-86a1-09d0ac021e54,Lorraine McIntosh,MusicBrainz member relationship
Deacon Blue,Glasgow,member,mb:f318706b-e056-4f41-9680-54a37cdb48f9,Ewen Vernal,MusicBrainz member relationship
Deacon Blue,Glasgow,member,mb:b02333f7-d654-41db-bf27-6c964e376732,Dougie Vipond,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:53e0290c-3d9d-46f5-b70d-61ea7809a751,Ming,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:1fea995f-947e-4519-bf1a-0359750c2783,Sue James,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:3502a4ea-416c-4559-96c6-0b9ab03ab37d,Adrian Mitchley,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:0e6464e6-f256-4798-ab6b-902f645e1f0c,Joe Musker,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:8af819a0-89a9-4a45-a53b-45edf2c8157e,Martin Healy,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:2076fa16-0ad9-4552-8536-e41b628b0a78,Mike Percy,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:89220c39-88ae-4066-a168-52119bd1eca3,Pete Burns,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:f2afadf3-f222-4272-b7ff-3c89855a4708,Steve Coy,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:29af4d9c-101f-4fa6-9cba-d5318bb4b360,Wayne Hussey,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:9d0b82be-3a6d-42db-bae7-90dcfcb11c1f,Tim Lever,MusicBrainz member relationship
Dead Or Alive,Liverpool,member,mb:9fed0655-96ea-46f0-b6ee-ac1046e6e3e0,Jason Alburey,MusicBrainz member relationship
Deep Purple,London,member,mb:ed031718-b94c-403d-8a89-438e355db488,Rod Evans,MusicBrainz member relationship
Deep Purple,London,member,mb:00929331-8a98-4651-9052-6feaf0458b81,Nick Simper,MusicBrainz member relationship
Deep Purple,London,member,mb:fc5f555c-dfa2-4f16-9da5-98342105c23a,Ritchie Blackmore,MusicBrainz member relationship
Deep Purple,London,member,mb:6bf692e0-baac-4428-94c3-423d52508cf0,Jon Lord,MusicBrainz member relationship
Deep Purple,London,member,mb:29c11f6b-df9f-454f-964e-75eedadb4a1e,Ian Paice,MusicBrainz member relationship
Deep Purple,London,member,mb:ff2a0e30-aec1-44dd-ae06-dc78877f512d,Ian Gillan,MusicBrainz member relationship
Deep Purple,London,member,mb:583944a8-d43b-42e9-8e3c-29eb89f53587,Roger Glover,MusicBrainz member relationship
Deep Purple,London,member,mb:78692212-af57-402a-a291-3938ca356500,Glenn Hughes,MusicBrainz member relationship
Deep Purple,London,member,mb:8b26558a-1073-45cf-b9a2-233703654ffb,David Coverdale,MusicBrainz member relationship
Deep Purple,London,member,mb:1edd8e9a-0deb-4548-a2a3-679af784f6c6,Tommy Bolin,MusicBrainz member relationship
Deep Purple,London,member,mb:47cd459b-06c1-462f-8fdd-27721a03ef68,Joe Lynn Turner,MusicBrainz member relationship
Deep Purple,London,member,mb:29762c82-bb92-4acd-b1fb-09cc4da250d2,Joe Satriani,MusicBrainz member relationship
Deep Purple,London,member,mb:6f0d1ab4-a0b8-4d59-acda-5fe3b63058f0,Steve Morse,MusicBrainz member relationship
Deep Purple,London,member,mb:7bec6cd1-9602-400c-ab05-47e2d83bdf3d,Don Airey,MusicBrainz member relationship
Deep Purple,London,member,mb:cfa59bd9-af11-4dc3-8204-00c58bd009ba,Simon McBride,MusicBrainz member relationship
Def Leppard,Sheffield,member,mb:544eb865-b376-43ed-991b-863044ee5267,Pete Willis,MusicBrainz member relationship
Def Leppard,Sheffield,member,mb:7bc12c8f-8022-4942-af94-a83c7cd8af55,Joe Elliott,MusicBrainz member relationship
Def Leppard,Sheffield,member,mb:aa85e56c-856d-4381-91f2-074c426d93a8,Rick Savage,MusicBrainz member relationship
Def Leppard,Sheffield,member,mb:fc555fbc-a441-47e5-8ee4-21af15c454dd,Rick Allen,MusicBrainz member relationship
Def Leppard,Sheffield,member,mb:bf9249e1-cc5d-4154-866e-afb99c6a09cf,Steve Clark,MusicBrainz member relationship
Def Leppard,Sheffield,member,mb:1999f41e-058f-4221-8c4b-d7379b00cceb,Phil Collen,MusicBrainz member relationship
Def Leppard,Sheffield,member,mb:0832f927-9bc6-4bb2-b538-343b29bde2e9,Vivian Campbell,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:075653e7-fab9-44ba-b490-0bd3d0be92d4,Donald Bentley,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:83b0a18c-85c1-4e11-960e-f7cf342a993b,James M. Scobbie,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:043fac0c-5e97-443d-b39b-2df54ee619d2,Justin Currie,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:fb55bdce-a94c-41b2-80cd-3f5fd8b1c7e5,Paul Tyagi,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:b2f7e9d0-6225-47e2-ae75-a836cbfcfee5,Bryan Tolland,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:454f66c5-e789-42ef-84e6-a8ddbe78e58c,Iain Harvie,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:c434141e-ed1c-45b3-95eb-28bd870c7198,Mick Slaven,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:1f00ad5f-bf83-4b15-99db-a3083720f42d,Brian McDermott,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:15a87d08-62fb-4238-ad20-e51e36614723,David Cummings,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:200d53f4-c387-4894-88fd-e2319bd4bcdc,Andy Alston,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:96bbec11-f28b-4e8d-b962-a2430b8b0b2a,Ashley “Stixman” Soan,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:5d26cf02-3278-4c6d-a813-590a3cadea31,Jon McLoughlin,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:84e8d7bf-63e5-4112-8752-2eccf8d61ef9,Kris Dollimore,MusicBrainz member relationship
Del Amitri,Glasgow,member,mb:4a94eb6c-9e88-4f8d-b8c7-3dcce23eca4c,Mark Price,MusicBrainz member relationship
Delta 5,Leeds,member,mb:8eb8214c-8375-4bd6-8d79-da95751d988a,Ros Allen,MusicBrainz member relationship
Delta 5,Leeds,member,mb:0837faf9-12e5-4458-9464-3d4c1a22ef2d,Kelvin Knight,MusicBrainz member relationship
Delta 5,Leeds,member,mb:3a114df4-9538-4368-8b5d-178cf03817a4,Bethan Peters,MusicBrainz member relationship
Delta 5,Leeds,member,mb:adeda622-4231-4544-a20a-d2105d11798c,Alan Riggs,MusicBrainz member relationship
Delta 5,Leeds,member,mb:91c6ad60-b45b-4763-ba0f-a6546068136a,Julz Sale,MusicBrainz member relationship
Demented Are Go,Cardiff,member,mb:100ec088-dc16-4aa0-8333-68b80e151b9e,Dick Thomas,MusicBrainz member relationship
Demented Are Go,Cardiff,member,mb:3a06c1db-8fb4-459f-93d7-9efa91760d81,Ant Thomas,MusicBrainz member relationship
Demented Are Go,Cardiff,member,mb:228c345e-001d-4374-9bc0-800be8ab6324,Mark Phillips,MusicBrainz member relationship
Demented Are Go,Cardiff,member,mb:a39464cd-7c23-435c-8897-84d123b2a3b3,Graeme Grant,MusicBrainz member relationship
Demented Are Go,Cardiff,member,mb:a44cef0c-74fc-4f2d-90a2-b01b0190d3d2,Lex Luther,MusicBrainz member relationship
Demented Are Go,Cardiff,member,mb:8c6c1618-bc5c-4cd4-a5bd-13e1f55d57ad,Criss Damage,MusicBrainz member relationship
Demented Are Go,Cardiff,member,mb:5c7c86c4-d67c-46c2-9a62-60cb6b41af60,Philip Doyle,MusicBrainz member relationship
Demented Are Go,Cardiff,member,mb:d23da90c-640e-4a71-86b5-beb6b06ab570,Holger Grothe,MusicBrainz member relationship
Demented Are Go,Cardiff,member,mb:906f5afb-30c1-4185-844f-0c868267c29f,Stan Standen,MusicBrainz member relationship
Demon,Stoke-on-Trent,member,mb:5763a10c-8e2f-446a-b875-209e54bd4960,Les Hunt,MusicBrainz member relationship
Demon,Stoke-on-Trent,member,mb:7415b799-695b-436c-a53e-b31deaa6eada,Steve Brookes,MusicBrainz member relationship
Demon,Stoke-on-Trent,member,mb:5ae71798-77e1-4abe-b7d6-2385547c96fb,Nick Bushell,MusicBrainz member relationship
Demon,Stoke-on-Trent,member,mb:d6618a2e-2e51-4a1b-b931-de0e282ac05c,David Cotterill,MusicBrainz member relationship
Demon,Stoke-on-Trent,member,mb:0ae3aaf5-5f65-49b4-8aca-fe7a76108f09,Paul Johnson,MusicBrainz member relationship
Demon,Stoke-on-Trent,member,mb:bbf653dd-fa9e-475f-83ce-3f257c194e73,Dave Hill,MusicBrainz member relationship
Demon,Stoke-on-Trent,member,mb:1d710f31-a984-40e5-bbc8-6e43567181c4,Mal Spooner,MusicBrainz member relationship
Depeche Mode,London,member,mb:6ef12fc1-40f4-41ea-ac52-f487840255bd,Vince Clarke,MusicBrainz member relationship
Depeche Mode,London,member,mb:0042aa4d-a972-4a2a-b7cf-8044d09bbc67,Andrew Fletcher,MusicBrainz member relationship
Depeche Mode,London,member,mb:d547b148-cf1f-421b-9464-ce7411ba44b8,Dave Gahan,MusicBrainz member relationship
Depeche Mode,London,member,mb:e08ac443-f1d2-4666-abd1-fa5859592981,Martin L. Gore,MusicBrainz member relationship
Depeche Mode,London,member,mb:9785d4c6-0922-408b-9ca7-bf46c0548f71,Alan Wilder,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:935b93ed-71b0-4e26-bf1a-b86a69d26756,Seb Shelton,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:e9a47835-5bd5-4227-a07d-3e50d357aaba,Billy Adams,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:afde13b0-7a16-4565-93bc-2aa8818ef96a,Al Archer,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:220d49ac-cc27-431f-988f-0b5629cda6b1,Micky Billingham,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:8dccbb5e-f640-429d-819a-3a6ce5f96651,Geoff Blythe,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:1d5bd973-7a08-4274-a95c-c9ce83948687,Vincent Crane,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:0210ce21-fce4-419f-9475-4f834c9f9234,Tim Dancy,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:d5140dd2-3280-4c02-ac5e-779ac89d4f09,John Edwards,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:50d82bad-cef2-4d17-b086-87f472f4332d,Tommy Evans,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:e0767941-2874-40ca-92e0-44a19ecf5d39,Nicky Gatfield,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:1a8cf615-67f1-416f-931a-1458f1bc4a0e,Andy Growcott,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:37726cd0-4b58-4230-bf14-4821b92f05f4,Giorgio Kilkenny,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:6ae686b1-6ce7-4e4f-8537-1a4acb164bcc,Julian Littman,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:3c81bb53-2b49-4087-87e9-a44edcbfc67f,Roger MacDuff,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:96353adb-fe39-4131-bd84-0bbf8f6cd278,Brian Maurice,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:c60c6480-0196-4453-9f99-e857d04ffd1e,Lucy Morgan,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:5644110a-9998-476f-bc24-b73c9bee8a5d,Helen O'Hara,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:3728997e-e29b-41f7-ab19-b6f1b1e09f21,Jimmy Paterson,MusicBrainz member relationship
Dexys Midnight Runners,Birmingham,member,mb:d80cf5fe-3135-4315-8f04-78ff87da525c,Kevin Rowland,MusicBrainz member relationship
