popularity_rank,spotify_name,monthly_listeners,followers,returned_spotify_id,spotify_url,wikidata_qid,band_name,formation_label,country_label,origin_cluster,origin_resolution,identity_status,review_flag
773,VANT,76495,51789,4Xxkt0tSJr1uNxGDZcJLRc,https://open.spotify.com/artist/4Xxkt0tSJr1uNxGDZcJLRc,Q23057717,VANT,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
774,The Bees,76473,43938,6XiSck3QPuXk7ho6zlDz3P,https://open.spotify.com/artist/6XiSck3QPuXk7ho6zlDz3P,Q3519919,The Bees,Ventnor,United Kingdom,Ventnor,reported_place,accepted_exact_name,
775,Wizzard,75390,54270,7823Dim2TzjiQQ9wRQxyi9,https://open.spotify.com/artist/7823Dim2TzjiQQ9wRQxyi9,Q426015,Wizzard,Birmingham,United Kingdom,Birmingham,reported_place,accepted_exact_name,
776,Acrania,75245,88105,6D3PbIyyqH2NaqPZSE6X5N,https://open.spotify.com/artist/6D3PbIyyqH2NaqPZSE6X5N,Q18702196,Acrania,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
777,Re-Flex,75009,9830,1iNGtKXGyniqwVhXfbKpk8,https://open.spotify.com/artist/1iNGtKXGyniqwVhXfbKpk8,Q387754,Re-Flex,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
778,999,74540,57492,14IKysoZ0qyGRsIiTk1Ase,https://open.spotify.com/artist/14IKysoZ0qyGRsIiTk1Ase,Q277297,999,London,United Kingdom,London,reported_place,accepted_exact_name,
779,Curse of Lono,74421,8834,6pM5NZalHT5nD9vDEz2Ukx,https://open.spotify.com/artist/6pM5NZalHT5nD9vDEz2Ukx,Q64604786,Curse of Lono,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
780,Nitzer Ebb,73454,106978,7EnAgffrVyerTWH628TJ6f,https://open.spotify.com/artist/7EnAgffrVyerTWH628TJ6f,Q580943,Nitzer Ebb,Chelmsford,United Kingdom,Chelmsford,reported_place,accepted_exact_name,
781,Fields Of The Nephilim,73403,150339,3m8KqUjgKDwmJ9L9uBHMMs,https://open.spotify.com/artist/3m8KqUjgKDwmJ9L9uBHMMs,Q378948,Fields of the Nephilim,Stevenage,United Kingdom,Stevenage,reported_place,accepted_exact_name,
782,ROAM,73324,61923,0q74f5UdR3j14Lis4AKKxq,https://open.spotify.com/artist/0q74f5UdR3j14Lis4AKKxq,Q22080536,Roam,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
783,Spector,73172,52673,34nBPbcVc9F9eizQC4a5aT,https://open.spotify.com/artist/34nBPbcVc9F9eizQC4a5aT,Q7575150,Spector,London,United Kingdom,London,reported_place,accepted_exact_name,
784,Red Box,72793,8971,4TvQ6wnXv3aDNv29JH6App,https://open.spotify.com/artist/4TvQ6wnXv3aDNv29JH6App,Q2135903,Red Box,London,United Kingdom,London,reported_place,accepted_exact_name,
785,Chicken Shack,72185,49482,7aUVQRiWaOqZU0JwOlGfWi,https://open.spotify.com/artist/7aUVQRiWaOqZU0JwOlGfWi,Q968313,Chicken Shack,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
786,Talisk,71444,53905,1khU7sW2d95qMTDnyDfzBT,https://open.spotify.com/artist/1khU7sW2d95qMTDnyDfzBT,Q60754147,Talisk,,Scotland,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
787,Fast Food Rockers,71392,14803,6Mz4vAfXG0tJgUcOQL6zy5,https://open.spotify.com/artist/6Mz4vAfXG0tJgUcOQL6zy5,Q5436929,Fast Food Rockers,Folkestone,United Kingdom,Folkestone,reported_place,accepted_exact_name,
788,Let Loose,71261,12222,64qK94JPWEI7HovDpzLBej,https://open.spotify.com/artist/64qK94JPWEI7HovDpzLBej,Q6532821,Let Loose,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
789,Nektar,70557,73112,0n2Uel3CvQrmMsYLEfpO3s,https://open.spotify.com/artist/0n2Uel3CvQrmMsYLEfpO3s,Q1748178,Nektar,Hamburg,United Kingdom,Hamburg,reported_place,accepted_exact_name,
790,Lund Quartet,70363,18542,6GUoU3k0b3qF1T06UvyAhk,https://open.spotify.com/artist/6GUoU3k0b3qF1T06UvyAhk,Q106906676,Lund Quartet,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
791,Nine Black Alps,69153,20771,5fLbJGzlYux3GBwTifMMvR,https://open.spotify.com/artist/5fLbJGzlYux3GBwTifMMvR,Q1141817,Nine Black Alps,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
792,Delta 5,68871,43118,2qe52cWdi4IRtgg14CLInb,https://open.spotify.com/artist/2qe52cWdi4IRtgg14CLInb,Q5254556,Delta 5,Leeds,United Kingdom,Leeds,reported_place,accepted_exact_name,
793,A,68849,22067,3HBxYEtI2i43MzWyTXupVv,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,Q300307,A,Suffolk,United Kingdom,Suffolk,reported_place,accepted_exact_name,
794,Gene,68357,46149,5Rsu72e1qrjIUtxH6Zmy9K,https://open.spotify.com/artist/5Rsu72e1qrjIUtxH6Zmy9K,Q3100438,Gene,London,United Kingdom,London,reported_place,accepted_exact_name,
795,The Magic Gang,68131,82851,52pNByiBWx6SVMMqqcCA74,https://open.spotify.com/artist/52pNByiBWx6SVMMqqcCA74,Q123560878,The Magic Gang,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
796,Death Of Guitar Pop,68122,16112,6fD5uxjcSC0aF0FO61e5id,https://open.spotify.com/artist/6fD5uxjcSC0aF0FO61e5id,Q136309656,Death of Guitar Pop,,England,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
797,B-Movie,67864,18419,7zUgfhtNGSNLMl2ydFse4S,https://open.spotify.com/artist/7zUgfhtNGSNLMl2ydFse4S,Q795108,B-Movie,Mansfield,United Kingdom,Mansfield,reported_place,accepted_exact_name,
798,Fastway,67660,41478,7eD005d7pGOEYD3eWVRecb,https://open.spotify.com/artist/7eD005d7pGOEYD3eWVRecb,Q1397838,Fastway,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
799,Stornoway,67498,54281,1UzKSuyOqKgUupcNNEtnF1,https://open.spotify.com/artist/1UzKSuyOqKgUupcNNEtnF1,Q956521,Stornoway,Oxford,United Kingdom,Oxford,reported_place,accepted_exact_name,
800,Fat White Family,66984,101328,5ztBFCBEL7OtjdAt98RnD4,https://open.spotify.com/artist/5ztBFCBEL7OtjdAt98RnD4,Q22312871,Fat White Family,Peckham,United Kingdom,Peckham,reported_place,accepted_exact_name,
801,Steeleye Span,66623,64810,4OrrjMGltjy6ojX6034f8u,https://open.spotify.com/artist/4OrrjMGltjy6ojX6034f8u,Q1413921,Steeleye Span,London,United Kingdom,London,reported_place,accepted_exact_name,
802,Shampoo,66590,18368,3wChfsJPsUnjVHXc79wRN1,https://open.spotify.com/artist/3wChfsJPsUnjVHXc79wRN1,Q1352141,Shampoo,Plumstead,United Kingdom,Plumstead,reported_place,accepted_exact_name,
803,Clinic,66575,54069,7icDkrFloDss50hoqQ3Kkj,https://open.spotify.com/artist/7icDkrFloDss50hoqQ3Kkj,Q1993229,Clinic,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
804,Monarchy,66523,28175,4YXRO4slasYnty9nb73LrO,https://open.spotify.com/artist/4YXRO4slasYnty9nb73LrO,Q6898056,Monarchy,London,United Kingdom,London,reported_place,accepted_exact_name,
805,Coach Party,65798,23297,4trP4C2bZ0TqMUxw0tLRAZ,https://open.spotify.com/artist/4trP4C2bZ0TqMUxw0tLRAZ,Q111839829,Coach Party,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
806,Blazin' Squad,65260,28124,5dEFm1RwaTSXpQSpzpYKF2,https://open.spotify.com/artist/5dEFm1RwaTSXpQSpzpYKF2,Q444431,Blazin' Squad,Chingford,United Kingdom,Chingford,reported_place,accepted_exact_name,
807,Liverpool Express,65090,9057,5MHQO0sz5J0VX7jjuL2dUg,https://open.spotify.com/artist/5MHQO0sz5J0VX7jjuL2dUg,Q6658445,Liverpool Express,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
808,Total Science,64875,32379,20X39VOcF5zEpkOx6WrXlY,https://open.spotify.com/artist/20X39VOcF5zEpkOx6WrXlY,Q2012126,Total Science,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
809,Ananui,63841,13967,0P0AeGQ8c2Ux8qSmUIYLTt,https://open.spotify.com/artist/0P0AeGQ8c2Ux8qSmUIYLTt,Q139780563,Ananui,Scotland,United Kingdom,Scotland,reported_place,accepted_exact_name,
810,TNGHT,63726,43060,40jiZfvsiAi1aIarh5Z3d3,https://open.spotify.com/artist/40jiZfvsiAi1aIarh5Z3d3,Q7670867,TNGHT,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
811,Cockney Rejects,63708,81884,4EfSXeVFbCEYIde3E9k4wr,https://open.spotify.com/artist/4EfSXeVFbCEYIde3E9k4wr,Q973104,Cockney Rejects,East End of London,United Kingdom,East End of London,reported_place,accepted_exact_name,
812,The Meteors,63611,84863,7a2sloQlmdKSmj3fwMMpg9,https://open.spotify.com/artist/7a2sloQlmdKSmj3fwMMpg9,Q2412878,The Meteors,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
813,Tones On Tail,63031,80787,5aBEGOeWQCJfptic9xyaAb,https://open.spotify.com/artist/5aBEGOeWQCJfptic9xyaAb,Q2654513,Tones on Tail,Northampton,United Kingdom,Northampton,reported_place,accepted_exact_name,
814,Psychic TV,62944,88107,3oi0s3WIuxBU5oh87n7za2,https://open.spotify.com/artist/3oi0s3WIuxBU5oh87n7za2,Q2115954,Psychic TV,London,United Kingdom,London,reported_place,accepted_exact_name,
815,808INK,62895,23996,1eSFjbv86usit5ZF5ywtLf,https://open.spotify.com/artist/1eSFjbv86usit5ZF5ywtLf,Q127505000,808INK,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
816,Ward Thomas,62236,47170,0xBhUB0EfzvchYnaIWkdBw,https://open.spotify.com/artist/0xBhUB0EfzvchYnaIWkdBw,Q19604613,Ward Thomas,Hampshire,United Kingdom,Hampshire,reported_place,accepted_exact_name,
817,Orange Goblin,61406,153342,3nutnJ57QnbWEdCWn2EyWo,https://open.spotify.com/artist/3nutnJ57QnbWEdCWn2EyWo,Q1671193,Orange Goblin,London,United Kingdom,London,reported_place,accepted_exact_name,
818,Pentangle,61364,69361,55wOEGTc3QKwBJ9gntcOxT,https://open.spotify.com/artist/55wOEGTc3QKwBJ9gntcOxT,Q1427551,Pentangle,London,United Kingdom,London,reported_place,accepted_exact_name,
819,Yuck,61077,103291,6l3BRLCpzfC8yxqf9thWAg,https://open.spotify.com/artist/6l3BRLCpzfC8yxqf9thWAg,Q2683245,Yuck,London,United Kingdom,London,reported_place,accepted_exact_name,
820,The Move,60997,76938,2BLpGstUHxDc6vHfBEiaXm,https://open.spotify.com/artist/2BLpGstUHxDc6vHfBEiaXm,Q1133828,The Move,Birmingham,United Kingdom,Birmingham,reported_place,accepted_exact_name,
821,Coil,60925,118774,37KB5e6cGsN1AQAB9Omm1U,https://open.spotify.com/artist/37KB5e6cGsN1AQAB9Omm1U,Q1107195,Coil,London,United Kingdom,London,reported_place,accepted_exact_name,
822,DJ Food,60881,53172,4NZM5xKuDpGc4vEHDwGO1Q,https://open.spotify.com/artist/4NZM5xKuDpGc4vEHDwGO1Q,Q3011302,DJ Food,London,United Kingdom,London,reported_place,accepted_exact_name,
823,Carter The Unstoppable Sex Machine,60865,51170,5RFBPz01PqvSQ1QhEgaxOp,https://open.spotify.com/artist/5RFBPz01PqvSQ1QhEgaxOp,Q251289,Carter the Unstoppable Sex Machine,London,United Kingdom,London,reported_place,accepted_exact_name,
824,Spooky Tooth,60855,90633,5YE3Wwk5wqQmFXM5qyaM6u,https://open.spotify.com/artist/5YE3Wwk5wqQmFXM5qyaM6u,Q1455057,Spooky Tooth,Carlisle,United Kingdom,Carlisle,reported_place,accepted_exact_name,
825,Anaal Nathrakh,60506,127543,7vrrJ5YlL3I8XUrh1ktGJV,https://open.spotify.com/artist/7vrrJ5YlL3I8XUrh1ktGJV,Q483140,Anaal Nathrakh,Birmingham,United Kingdom,Birmingham,reported_place,accepted_exact_name,
826,Soft Machine,59575,157739,5A0MH7JfEBEMySevsmauds,https://open.spotify.com/artist/5A0MH7JfEBEMySevsmauds,Q729505,Soft Machine,Canterbury,United Kingdom,Canterbury,reported_place,accepted_exact_name,
827,Wolf Gang,59456,60865,6EkvDqOOEX08BotcQppKoD,https://open.spotify.com/artist/6EkvDqOOEX08BotcQppKoD,Q1332142,Wolf Gang,London,United Kingdom,London,reported_place,accepted_exact_name,
828,The Raincoats,59262,110415,4t7bXPFEPe0pu1ozhdDLOp,https://open.spotify.com/artist/4t7bXPFEPe0pu1ozhdDLOp,Q2581513,The Raincoats,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
829,Dollar,59067,24921,7AvR99Z6y7N5BWF7VdY3bo,https://open.spotify.com/artist/7AvR99Z6y7N5BWF7VdY3bo,Q5289199,Dollar,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
830,Ex:Re,58725,96459,3FIsBWNLmqLvTQnhJLAWUJ,https://open.spotify.com/artist/3FIsBWNLmqLvTQnhJLAWUJ,Q60618120,Ex:Re,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
831,MiC LOWRY,58089,51320,0AJUYWKztkg5dnrHDIBv47,https://open.spotify.com/artist/0AJUYWKztkg5dnrHDIBv47,Q28961287,Mic Lowry,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
832,DC Breaks,57873,47001,4D5VLxuFvZ058Z5S8YmE47,https://open.spotify.com/artist/4D5VLxuFvZ058Z5S8YmE47,Q5204582,DC Breaks,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
833,Gallows,56900,78412,0LpwbxbT8dPiqUnul4ngzu,https://open.spotify.com/artist/0LpwbxbT8dPiqUnul4ngzu,Q1492599,Gallows,Watford,United Kingdom,Watford,reported_place,accepted_exact_name,
834,Demon,56564,32960,7tI1ZOOgocYZT2O5M8iBz8,https://open.spotify.com/artist/7tI1ZOOgocYZT2O5M8iBz8,Q1186426,Demon,Leek,United Kingdom,Leek,reported_place,accepted_exact_name,
835,Die So Fluid,56461,35260,0OE30pXmzCwTxhoAFtCs8u,https://open.spotify.com/artist/0OE30pXmzCwTxhoAFtCs8u,Q1216293,Die So Fluid,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
836,Benediction,56352,106195,1Lx9Dy5gi2OLlJBBs7GYO7,https://open.spotify.com/artist/1Lx9Dy5gi2OLlJBBs7GYO7,Q250319,Benediction,Birmingham,United Kingdom,Birmingham,reported_place,accepted_exact_name,
837,Antimatter,56130,97021,2k4duorvZ5lTq33ljpT0sc,https://open.spotify.com/artist/2k4duorvZ5lTq33ljpT0sc,Q577837,Antimatter,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
838,Jack Beats,56114,33729,5dUIQXIt7WeBKpETFZyTFW,https://open.spotify.com/artist/5dUIQXIt7WeBKpETFZyTFW,Q7205605,Jack Beats,London,United Kingdom,London,reported_place,accepted_exact_name,
839,Throbbing Gristle,56065,131943,1UYhxPY1oqFUg1HfF8nV3k,https://open.spotify.com/artist/1UYhxPY1oqFUg1HfF8nV3k,Q1165655,Throbbing Gristle,Kingston upon Hull,United Kingdom,Kingston upon Hull,reported_place,accepted_exact_name,
840,Godflesh,55777,105031,5A4ebXQf38xWIq0xSWLhsS,https://open.spotify.com/artist/5A4ebXQf38xWIq0xSWLhsS,Q1533787,Godflesh,Birmingham,United Kingdom,Birmingham,reported_place,accepted_exact_name,
841,Crippled Black Phoenix,55554,74210,6WEyPcf9ezhNLm1xOBjbwH,https://open.spotify.com/artist/6WEyPcf9ezhNLm1xOBjbwH,Q599433,Crippled Black Phoenix,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
842,The Colourfield,55168,28746,06Rbwc8jaQ1d5fDPZiasE0,https://open.spotify.com/artist/06Rbwc8jaQ1d5fDPZiasE0,Q7726877,The Colourfield,Coventry,United Kingdom,Coventry,reported_place,accepted_exact_name,
843,Breton,55107,29508,38bfc5BSVq6sVAssDmdc8N,https://open.spotify.com/artist/38bfc5BSVq6sVAssDmdc8N,Q2924565,Breton,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
844,IS TROPICAL,54757,43588,148ujrGRexnhpqhRiw0rDi,https://open.spotify.com/artist/148ujrGRexnhpqhRiw0rDi,Q3154713,Is Tropical,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
845,Swervedriver,54373,81061,0Sd7X8SxWV0AyDLbvd4uEu,https://open.spotify.com/artist/0Sd7X8SxWV0AyDLbvd4uEu,Q924292,Swervedriver,Oxford,United Kingdom,Oxford,reported_place,accepted_exact_name,
846,She Drew The Gun,54246,34269,47meGvCz0CZklN50dgzjmL,https://open.spotify.com/artist/47meGvCz0CZklN50dgzjmL,Q65059746,She Drew The Gun,,England,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
847,The Whip,54058,29678,4M2H1fDQR5ygAi7MMOVxAA,https://open.spotify.com/artist/4M2H1fDQR5ygAi7MMOVxAA,Q1078032,The Whip,Oldham,United Kingdom,Oldham,reported_place,accepted_exact_name,
848,Skeletal Family,53859,77225,78OgxRnIdBCdFBmKhP2Fz2,https://open.spotify.com/artist/78OgxRnIdBCdFBmKhP2Fz2,Q1137836,Skeletal Family,Keighley,United Kingdom,Keighley,reported_place,accepted_exact_name,
849,Terrorvision,53778,36238,3jNwnthjUjHYvjyvRGfWuQ,https://open.spotify.com/artist/3jNwnthjUjHYvjyvRGfWuQ,Q4992961,Terrorvision,Keighley,United Kingdom,Keighley,reported_place,accepted_exact_name,
850,Zoot Woman,53078,29473,25w2vpqq7dYleBAqMx7Ijx,https://open.spotify.com/artist/25w2vpqq7dYleBAqMx7Ijx,Q153566,Zoot Woman,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
851,Blu Mar Ten,53063,27393,5mGqZFvzU9FRNkcI3Y0A2V,https://open.spotify.com/artist/5mGqZFvzU9FRNkcI3Y0A2V,Q4928657,Blu Mar Ten,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
852,Anavae,52164,29336,0JseT2AZzVMKsBlrAywFcO,https://open.spotify.com/artist/0JseT2AZzVMKsBlrAywFcO,Q4752397,Anavae,London,United Kingdom,London,reported_place,accepted_exact_name,
853,Mclusky,51917,50828,3xA9AB0f4BVjsSlyQc12iE,https://open.spotify.com/artist/3xA9AB0f4BVjsSlyQc12iE,Q1761282,Mclusky,Cardiff,United Kingdom,Cardiff,reported_place,accepted_exact_name,
854,Breabach,51761,20677,1HyT0AtzTH5lVzlm8yQgbI,https://open.spotify.com/artist/1HyT0AtzTH5lVzlm8yQgbI,Q4959091,Breabach,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
855,Klimeks,51676,31584,5JQljNQvDpk1hhKpJHpwNU,https://open.spotify.com/artist/5JQljNQvDpk1hhKpJHpwNU,Q57545813,Klimeks,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
856,Strawbs,51671,56523,7dtYyLTWjuZGOcweC3eD2f,https://open.spotify.com/artist/7dtYyLTWjuZGOcweC3eD2f,Q926799,Strawbs,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
857,Empathy Test,51330,38799,4WM2JNPCcZ7f6M72C0bTyM,https://open.spotify.com/artist/4WM2JNPCcZ7f6M72C0bTyM,Q63203779,Empathy Test,London,United Kingdom,London,reported_place,accepted_exact_name,
858,Goldie Lookin Chain,51269,37598,0pobPzcYFoVSprUnwY2Bio,https://open.spotify.com/artist/0pobPzcYFoVSprUnwY2Bio,Q4039563,Goldie Lookin Chain,Newport,United Kingdom,Newport,reported_place,accepted_exact_name,
859,Black Tongue,50504,96043,5vTCEZ15eybRnoqUAra4Ys,https://open.spotify.com/artist/5vTCEZ15eybRnoqUAra4Ys,Q19689005,Black Tongue,Kingston upon Hull,United Kingdom,Kingston upon Hull,reported_place,accepted_exact_name,
860,Dolores Forever,50315,20474,32ttgKG3BxUVYxlBdmLBMi,https://open.spotify.com/artist/32ttgKG3BxUVYxlBdmLBMi,Q134238905,Dolores Forever,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
861,Rosetta Stone,50256,78261,0UnBsBrom4chs5rnjRBtIK,https://open.spotify.com/artist/0UnBsBrom4chs5rnjRBtIK,Q4048553,Rosetta Stone,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
862,Abbacadabra,49799,5344,4vhgCDK6RHCBN6P3jPQlZX,https://open.spotify.com/artist/4vhgCDK6RHCBN6P3jPQlZX,Q305788,Abbacadabra,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
863,Flesh For Lulu,49698,33594,6ahlwhwCBtwhSeDO5vYMh5,https://open.spotify.com/artist/6ahlwhwCBtwhSeDO5vYMh5,Q5458717,Flesh for Lulu,Brixton,United Kingdom,Brixton,reported_place,accepted_exact_name,
864,Matthews' Southern Comfort,49578,10689,7aLNBjOlzOCyuFmytbbeYM,https://open.spotify.com/artist/7aLNBjOlzOCyuFmytbbeYM,Q96318732,Matthews Southern Comfort,,England,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
865,Kill The Lights,48704,30730,2b2c6xP76y8HCLiovv7kIZ,https://open.spotify.com/artist/2b2c6xP76y8HCLiovv7kIZ,Q124372645,Kill the Lights,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
866,Van Der Graaf Generator,48618,154738,02frazNrWgZCxUEf4UTfHt,https://open.spotify.com/artist/02frazNrWgZCxUEf4UTfHt,Q752170,Van der Graaf Generator,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
867,Balancing Act,48276,12544,6ZHfuZhV3q15jxpOY8S1m6,https://open.spotify.com/artist/6ZHfuZhV3q15jxpOY8S1m6,Q129566045,Balancing Act,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
868,A Blaze of Feather,48229,34261,0j7wLGDwHdUSPLkxCH3GBQ,https://open.spotify.com/artist/0j7wLGDwHdUSPLkxCH3GBQ,Q113103524,A Blaze Of Feather,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
869,Angel Witch,48153,107188,6L48AOtGmQL1ELLoKML7cS,https://open.spotify.com/artist/6L48AOtGmQL1ELLoKML7cS,Q531934,Angel Witch,London,United Kingdom,London,reported_place,accepted_exact_name,
870,Little Comets,47976,80242,7cfhZmKaLWzNLwHDxzugUH,https://open.spotify.com/artist/7cfhZmKaLWzNLwHDxzugUH,Q4166250,Little Comets,Tyne and Wear,United Kingdom,Tyne and Wear,reported_place,accepted_exact_name,
871,Osibisa,47843,47531,12X85dtebfc7JTZ8iMBT2o,https://open.spotify.com/artist/12X85dtebfc7JTZ8iMBT2o,Q1890473,Osibisa,London,United Kingdom,London,reported_place,accepted_exact_name,
872,U.K.,47600,62279,64vNIhiqTanqaY1VJucSAS,https://open.spotify.com/artist/64vNIhiqTanqaY1VJucSAS,Q1330725,UK,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
873,Ulrika Spacek,46731,36028,07vC6cutbett8UknXnqxsu,https://open.spotify.com/artist/07vC6cutbett8UknXnqxsu,Q23018832,Ulrika Spacek,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
874,Seefeel,46679,44055,0jyH4jtanxaysaxwDVhR6f,https://open.spotify.com/artist/0jyH4jtanxaysaxwDVhR6f,Q2264804,Seefeel,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
875,Brodsky Quartet,46624,7254,4H0zGQILA7vJKl0ot2OYBf,https://open.spotify.com/artist/4H0zGQILA7vJKl0ot2OYBf,Q924862,Brodsky Quartet,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
876,The Vibrators,46560,75847,0DkpQq8B7ZAKebZEjlzVmd,https://open.spotify.com/artist/0DkpQq8B7ZAKebZEjlzVmd,Q1754027,The Vibrators,London,United Kingdom,London,reported_place,accepted_exact_name,
877,She's In Parties,46512,10376,3A9BLI8S2rNSxXS3QsMkOY,https://open.spotify.com/artist/3A9BLI8S2rNSxXS3QsMkOY,Q130300851,She's In Parties,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
878,Oceanic,46135,3833,3bqOGIOIvLc9JsAIS7OfEb,https://open.spotify.com/artist/3bqOGIOIvLc9JsAIS7OfEb,Q7076197,Oceanic,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
879,Sidemen,46056,189477,3cz1YSCXv6hjifHO6bYLLH,https://open.spotify.com/artist/3cz1YSCXv6hjifHO6bYLLH,Q81339539,Sidemen,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
880,Ímar,45827,15182,0BdsizQXvwb1BPeEKqfuVs,https://open.spotify.com/artist/0BdsizQXvwb1BPeEKqfuVs,Q97587415,Ímar,Glasgow,Scotland,Glasgow,reported_place,accepted_exact_name,
881,Conan,45815,82354,11tiA94VlUZOUTVCdQYw3a,https://open.spotify.com/artist/11tiA94VlUZOUTVCdQYw3a,Q19872238,Conan,Liverpool,England,Liverpool,reported_place,accepted_exact_name,
882,The Wedding Present,45749,65575,4tyCvqG48h4LdcbFfWBjR9,https://open.spotify.com/artist/4tyCvqG48h4LdcbFfWBjR9,Q4372,The Wedding Present,Leeds,United Kingdom,Leeds,reported_place,accepted_exact_name,
883,The Big Pink,45735,39674,4xM0Rz2FbjZevoVLVJUgEQ,https://open.spotify.com/artist/4xM0Rz2FbjZevoVLVJUgEQ,Q1668695,The Big Pink,London,United Kingdom,London,reported_place,accepted_exact_name,
884,Grim Reaper,45246,102546,3CSQtK60sg2jNNxnpThSN1,https://open.spotify.com/artist/3CSQtK60sg2jNNxnpThSN1,Q2476571,Grim Reaper,Droitwich Spa,United Kingdom,Droitwich Spa,reported_place,accepted_exact_name,
885,Beak>,45055,92050,5MGxwE9JG5IA6uqswrgNL6,https://open.spotify.com/artist/5MGxwE9JG5IA6uqswrgNL6,Q4876102,Beak>,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
886,Thy Slaughter,44871,15187,4tXmMY3u0qbzec7aocHPPt,https://open.spotify.com/artist/4tXmMY3u0qbzec7aocHPPt,Q130775275,Thy Slaughter,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
887,D*Minds,44572,4577,6hlQVaiKiA8Y9K12cTQPrF,https://open.spotify.com/artist/6hlQVaiKiA8Y9K12cTQPrF,Q5203219,D*Minds,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
888,Noise Foundation,44527,559,68nnzWZxUGFW1ss9rEhUPP,https://open.spotify.com/artist/68nnzWZxUGFW1ss9rEhUPP,Q138608483,Noise Foundation,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
889,Gama Bomb,44268,83436,7h0muodpQ1q5o3RajwownN,https://open.spotify.com/artist/7h0muodpQ1q5o3RajwownN,Q1492853,Gama Bomb,Newry,United Kingdom,Newry,reported_place,accepted_exact_name,
